ASN,country,center_lat,center_lng
1198,NL,52.132633,5.291266
1199,NL,52.132633,5.291266
1200,NL,52.132633,5.291266
1201,US,39.50024,-98.350891
1202,US,39.50024,-98.350891
1204,US,39.50024,-98.350891
1205,AT,47.516231,14.550072
1206,US,39.50024,-98.350891
1207,US,39.50024,-98.350891
1208,US,39.50024,-98.350891
1209,US,39.50024,-98.350891
1210,US,39.50024,-98.350891
1211,US,39.50024,-98.350891
1212,US,39.50024,-98.350891
1213,IE,53.41291,-8.24389
1214,US,39.50024,-98.350891
1215,US,39.50024,-98.350891
1216,US,39.50024,-98.350891
1217,US,39.50024,-98.350891
1218,US,39.50024,-98.350891
1219,US,39.50024,-98.350891
1220,US,39.50024,-98.350891
1221,AU,-25.274398,133.775136
1222,US,39.50024,-98.350891
1223,US,39.50024,-98.350891
1224,US,39.50024,-98.350891
1225,US,39.50024,-98.350891
1226,US,39.50024,-98.350891
1227,US,39.50024,-98.350891
1228,ZA,-30.559482,22.937506
1229,ZA,-30.559482,22.937506
1230,ZA,-30.559482,22.937506
1231,ZA,-30.559482,22.937506
1232,ZA,-30.559482,22.937506
1233,JP,36.204824,138.252924
1236,US,39.50024,-98.350891
1237,KR,35.907757,127.766922
1238,US,39.50024,-98.350891
1239,US,39.50024,-98.350891
1240,US,39.50024,-98.350891
1242,US,39.50024,-98.350891
1243,US,39.50024,-98.350891
1244,US,39.50024,-98.350891
1245,US,39.50024,-98.350891
1246,US,39.50024,-98.350891
1247,US,39.50024,-98.350891
1248,NL,52.132633,5.291266
1249,US,39.50024,-98.350891
1250,SG,1.352083,103.819836
1251,BR,-14.235004,-51.92528
1252,US,39.50024,-98.350891
1254,US,39.50024,-98.350891
1255,US,39.50024,-98.350891
1256,US,39.50024,-98.350891
1258,US,39.50024,-98.350891
1259,US,39.50024,-98.350891
1260,US,39.50024,-98.350891
1261,US,39.50024,-98.350891
1262,US,39.50024,-98.350891
1263,US,39.50024,-98.350891
1264,US,39.50024,-98.350891
1265,US,39.50024,-98.350891
1266,US,39.50024,-98.350891
1267,IT,41.87194,12.56738
1268,IT,41.87194,12.56738
1269,IT,41.87194,12.56738
1276,US,39.50024,-98.350891
1277,US,39.50024,-98.350891
1278,US,39.50024,-98.350891
1280,US,39.50024,-98.350891
1281,US,39.50024,-98.350891
1282,US,39.50024,-98.350891
1283,US,39.50024,-98.350891
1284,US,39.50024,-98.350891
1285,US,39.50024,-98.350891
1286,US,39.50024,-98.350891
1287,US,39.50024,-98.350891
1289,US,39.50024,-98.350891
1291,US,39.50024,-98.350891
1292,MX,23.634501,-102.552784
1293,US,39.50024,-98.350891
1294,US,39.50024,-98.350891
1295,US,39.50024,-98.350891
1296,CL,-35.675147,-71.542969
1297,CH,46.818188,8.227512
1298,US,39.50024,-98.350891
1299,SE,60.128161,18.643501
1310,US,39.50024,-98.350891
1311,US,39.50024,-98.350891
1312,US,39.50024,-98.350891
1313,US,39.50024,-98.350891
1314,US,39.50024,-98.350891
1315,US,39.50024,-98.350891
1316,US,39.50024,-98.350891
1317,US,39.50024,-98.350891
1319,US,39.50024,-98.350891
1320,US,39.50024,-98.350891
1321,US,39.50024,-98.350891
1322,US,39.50024,-98.350891
1323,US,39.50024,-98.350891
1324,US,39.50024,-98.350891
1325,US,39.50024,-98.350891
1326,US,39.50024,-98.350891
1327,US,39.50024,-98.350891
1328,US,39.50024,-98.350891
1329,US,39.50024,-98.350891
1330,US,39.50024,-98.350891
1331,US,39.50024,-98.350891
1332,US,39.50024,-98.350891
1333,US,39.50024,-98.350891
1334,US,39.50024,-98.350891
1335,US,39.50024,-98.350891
1336,US,39.50024,-98.350891
1337,US,39.50024,-98.350891
1338,US,39.50024,-98.350891
1339,US,39.50024,-98.350891
1340,US,39.50024,-98.350891
1341,US,39.50024,-98.350891
1343,US,39.50024,-98.350891
1344,US,39.50024,-98.350891
1345,US,39.50024,-98.350891
1346,US,39.50024,-98.350891
1347,US,39.50024,-98.350891
1348,US,39.50024,-98.350891
1349,US,39.50024,-98.350891
1350,US,39.50024,-98.350891
1351,US,39.50024,-98.350891
1354,US,39.50024,-98.350891
1355,US,39.50024,-98.350891
1356,US,39.50024,-98.350891
1357,US,39.50024,-98.350891
1358,US,39.50024,-98.350891
1359,US,39.50024,-98.350891
1360,US,39.50024,-98.350891
1361,US,39.50024,-98.350891
1362,US,39.50024,-98.350891
1363,US,39.50024,-98.350891
1364,US,39.50024,-98.350891
1365,US,39.50024,-98.350891
1366,US,39.50024,-98.350891
1367,US,39.50024,-98.350891
1368,US,39.50024,-98.350891
1369,US,39.50024,-98.350891
1370,US,39.50024,-98.350891
1371,US,39.50024,-98.350891
1372,US,39.50024,-98.350891
1373,US,39.50024,-98.350891
1374,US,39.50024,-98.350891
1375,US,39.50024,-98.350891
1376,US,39.50024,-98.350891
1377,US,39.50024,-98.350891
1378,US,39.50024,-98.350891
1379,US,39.50024,-98.350891
1380,US,39.50024,-98.350891
1381,US,39.50024,-98.350891
1382,US,39.50024,-98.350891
1383,US,39.50024,-98.350891
1384,US,39.50024,-98.350891
1385,US,39.50024,-98.350891
1386,US,39.50024,-98.350891
1387,US,39.50024,-98.350891
1388,US,39.50024,-98.350891
1389,US,39.50024,-98.350891
1390,US,39.50024,-98.350891
1391,US,39.50024,-98.350891
1392,US,39.50024,-98.350891
1393,US,39.50024,-98.350891
1394,US,39.50024,-98.350891
1395,US,39.50024,-98.350891
1396,US,39.50024,-98.350891
1397,US,39.50024,-98.350891
1398,US,39.50024,-98.350891
1399,US,39.50024,-98.350891
1400,US,39.50024,-98.350891
1401,US,39.50024,-98.350891
1402,US,39.50024,-98.350891
1403,CA,56.130366,-106.346771
1404,US,39.50024,-98.350891
1405,US,39.50024,-98.350891
1406,US,39.50024,-98.350891
1407,US,39.50024,-98.350891
1408,US,39.50024,-98.350891
1409,US,39.50024,-98.350891
1410,US,39.50024,-98.350891
1411,US,39.50024,-98.350891
1412,US,39.50024,-98.350891
1413,US,39.50024,-98.350891
1414,US,39.50024,-98.350891
1415,US,39.50024,-98.350891
1416,US,39.50024,-98.350891
1417,US,39.50024,-98.350891
1418,CA,56.130366,-106.346771
1419,US,39.50024,-98.350891
1420,US,39.50024,-98.350891
1421,US,39.50024,-98.350891
1422,US,39.50024,-98.350891
1423,US,39.50024,-98.350891
1424,US,39.50024,-98.350891
1425,US,39.50024,-98.350891
1426,US,39.50024,-98.350891
1427,US,39.50024,-98.350891
1428,US,39.50024,-98.350891
1429,US,39.50024,-98.350891
1430,US,39.50024,-98.350891
1431,US,39.50024,-98.350891
1432,US,39.50024,-98.350891
1434,US,39.50024,-98.350891
1435,US,39.50024,-98.350891
1436,US,39.50024,-98.350891
1437,US,39.50024,-98.350891
1438,US,39.50024,-98.350891
1439,US,39.50024,-98.350891
1440,US,39.50024,-98.350891
1441,US,39.50024,-98.350891
1442,US,39.50024,-98.350891
1443,US,39.50024,-98.350891
1444,US,39.50024,-98.350891
1445,US,39.50024,-98.350891
1446,US,39.50024,-98.350891
1447,US,39.50024,-98.350891
1448,US,39.50024,-98.350891
1449,US,39.50024,-98.350891
1450,US,39.50024,-98.350891
1451,US,39.50024,-98.350891
1452,US,39.50024,-98.350891
1453,US,39.50024,-98.350891
1454,US,39.50024,-98.350891
1455,US,39.50024,-98.350891
1456,US,39.50024,-98.350891
1457,US,39.50024,-98.350891
1458,US,39.50024,-98.350891
1459,US,39.50024,-98.350891
1460,US,39.50024,-98.350891
1461,US,39.50024,-98.350891
1462,US,39.50024,-98.350891
1463,US,39.50024,-98.350891
1464,US,39.50024,-98.350891
1465,US,39.50024,-98.350891
1466,US,39.50024,-98.350891
1467,US,39.50024,-98.350891
1468,US,39.50024,-98.350891
1469,US,39.50024,-98.350891
1470,US,39.50024,-98.350891
1471,US,39.50024,-98.350891
1472,US,39.50024,-98.350891
1473,US,39.50024,-98.350891
1474,US,39.50024,-98.350891
1475,US,39.50024,-98.350891
1476,US,39.50024,-98.350891
1477,US,39.50024,-98.350891
1478,US,39.50024,-98.350891
1479,US,39.50024,-98.350891
1480,US,39.50024,-98.350891
1481,US,39.50024,-98.350891
1482,US,39.50024,-98.350891
1483,US,39.50024,-98.350891
1484,US,39.50024,-98.350891
1485,US,39.50024,-98.350891
1486,US,39.50024,-98.350891
1487,US,39.50024,-98.350891
1488,US,39.50024,-98.350891
1489,US,39.50024,-98.350891
1490,US,39.50024,-98.350891
1491,US,39.50024,-98.350891
1492,US,39.50024,-98.350891
1493,US,39.50024,-98.350891
1494,US,39.50024,-98.350891
1495,US,39.50024,-98.350891
1496,US,39.50024,-98.350891
1497,US,39.50024,-98.350891
1498,US,39.50024,-98.350891
1499,US,39.50024,-98.350891
1500,US,39.50024,-98.350891
1501,US,39.50024,-98.350891
1502,US,39.50024,-98.350891
1503,US,39.50024,-98.350891
1504,US,39.50024,-98.350891
1505,US,39.50024,-98.350891
1506,US,39.50024,-98.350891
1507,US,39.50024,-98.350891
1508,US,39.50024,-98.350891
1509,US,39.50024,-98.350891
1510,US,39.50024,-98.350891
1511,US,39.50024,-98.350891
1512,US,39.50024,-98.350891
1513,US,39.50024,-98.350891
1514,US,39.50024,-98.350891
1515,US,39.50024,-98.350891
1516,US,39.50024,-98.350891
1517,US,39.50024,-98.350891
1518,US,39.50024,-98.350891
1519,US,39.50024,-98.350891
1520,US,39.50024,-98.350891
1521,US,39.50024,-98.350891
1522,US,39.50024,-98.350891
1523,US,39.50024,-98.350891
1524,US,39.50024,-98.350891
1525,US,39.50024,-98.350891
1526,US,39.50024,-98.350891
1527,US,39.50024,-98.350891
1528,US,39.50024,-98.350891
1529,US,39.50024,-98.350891
1530,US,39.50024,-98.350891
1531,US,39.50024,-98.350891
1532,US,39.50024,-98.350891
1533,US,39.50024,-98.350891
1534,US,39.50024,-98.350891
1535,US,39.50024,-98.350891
1536,US,39.50024,-98.350891
1537,US,39.50024,-98.350891
1538,US,39.50024,-98.350891
1539,US,39.50024,-98.350891
1540,US,39.50024,-98.350891
1541,US,39.50024,-98.350891
1542,US,39.50024,-98.350891
1543,US,39.50024,-98.350891
1544,US,39.50024,-98.350891
1545,US,39.50024,-98.350891
1546,US,39.50024,-98.350891
1547,MD,47.411631,28.369885
1548,US,39.50024,-98.350891
1549,US,39.50024,-98.350891
1550,US,39.50024,-98.350891
1551,US,39.50024,-98.350891
1552,US,39.50024,-98.350891
1553,US,39.50024,-98.350891
1554,US,39.50024,-98.350891
1555,US,39.50024,-98.350891
1556,US,39.50024,-98.350891
1557,US,39.50024,-98.350891
1558,US,39.50024,-98.350891
1559,US,39.50024,-98.350891
1560,US,39.50024,-98.350891
1561,US,39.50024,-98.350891
1562,US,39.50024,-98.350891
1563,US,39.50024,-98.350891
1564,US,39.50024,-98.350891
1565,US,39.50024,-98.350891
1566,US,39.50024,-98.350891
1567,US,39.50024,-98.350891
1568,US,39.50024,-98.350891
1569,US,39.50024,-98.350891
1570,US,39.50024,-98.350891
1571,US,39.50024,-98.350891
1572,US,39.50024,-98.350891
1573,US,39.50024,-98.350891
1574,US,39.50024,-98.350891
1575,US,39.50024,-98.350891
1576,US,39.50024,-98.350891
1577,US,39.50024,-98.350891
1578,US,39.50024,-98.350891
1579,US,39.50024,-98.350891
1580,US,39.50024,-98.350891
1581,US,39.50024,-98.350891
1582,US,39.50024,-98.350891
1583,US,39.50024,-98.350891
1584,US,39.50024,-98.350891
1585,US,39.50024,-98.350891
1586,US,39.50024,-98.350891
1587,US,39.50024,-98.350891
1588,US,39.50024,-98.350891
1589,US,39.50024,-98.350891
1590,US,39.50024,-98.350891
1591,US,39.50024,-98.350891
1592,US,39.50024,-98.350891
1593,US,39.50024,-98.350891
1594,US,39.50024,-98.350891
1595,US,39.50024,-98.350891
1596,US,39.50024,-98.350891
1597,US,39.50024,-98.350891
1598,US,39.50024,-98.350891
1599,US,39.50024,-98.350891
1600,US,39.50024,-98.350891
1601,US,39.50024,-98.350891
1602,US,39.50024,-98.350891
1603,US,39.50024,-98.350891
1604,CA,56.130366,-106.346771
1605,US,39.50024,-98.350891
1606,US,39.50024,-98.350891
1607,US,39.50024,-98.350891
1608,US,39.50024,-98.350891
1609,US,39.50024,-98.350891
1610,US,39.50024,-98.350891
1611,US,39.50024,-98.350891
1612,US,39.50024,-98.350891
1613,US,39.50024,-98.350891
1614,US,39.50024,-98.350891
1615,US,39.50024,-98.350891
1616,US,39.50024,-98.350891
1617,US,39.50024,-98.350891
1618,US,39.50024,-98.350891
1619,US,39.50024,-98.350891
1620,US,39.50024,-98.350891
1621,US,39.50024,-98.350891
1622,US,39.50024,-98.350891
1623,US,39.50024,-98.350891
1624,CA,56.130366,-106.346771
1625,US,39.50024,-98.350891
1626,US,39.50024,-98.350891
1627,US,39.50024,-98.350891
1628,US,39.50024,-98.350891
1630,US,39.50024,-98.350891
1632,US,39.50024,-98.350891
1633,CA,56.130366,-106.346771
1634,CA,56.130366,-106.346771
1635,US,39.50024,-98.350891
1637,US,39.50024,-98.350891
1638,US,39.50024,-98.350891
1639,US,39.50024,-98.350891
1640,US,39.50024,-98.350891
1641,US,39.50024,-98.350891
1642,US,39.50024,-98.350891
1643,US,39.50024,-98.350891
1644,US,39.50024,-98.350891
1645,CA,56.130366,-106.346771
1646,US,39.50024,-98.350891
1647,US,39.50024,-98.350891
1648,US,39.50024,-98.350891
1649,US,39.50024,-98.350891
1650,US,39.50024,-98.350891
1651,US,39.50024,-98.350891
1652,US,39.50024,-98.350891
1655,US,39.50024,-98.350891
1656,US,39.50024,-98.350891
1657,US,39.50024,-98.350891
1658,US,39.50024,-98.350891
1659,TW,23.69781,120.960515
1660,US,39.50024,-98.350891
1661,US,39.50024,-98.350891
1662,US,39.50024,-98.350891
1664,US,39.50024,-98.350891
1665,US,39.50024,-98.350891
1666,US,39.50024,-98.350891
1667,US,39.50024,-98.350891
1668,US,39.50024,-98.350891
1669,US,39.50024,-98.350891
1670,US,39.50024,-98.350891
1671,US,39.50024,-98.350891
1672,US,39.50024,-98.350891
1673,US,39.50024,-98.350891
1674,US,39.50024,-98.350891
1675,US,39.50024,-98.350891
1676,US,39.50024,-98.350891
1677,US,39.50024,-98.350891
1678,US,39.50024,-98.350891
1679,US,39.50024,-98.350891
1680,IL,31.046051,34.851612
1681,US,39.50024,-98.350891
1682,US,39.50024,-98.350891
1683,US,39.50024,-98.350891
1684,US,39.50024,-98.350891
1685,US,39.50024,-98.350891
1686,US,39.50024,-98.350891
1687,US,39.50024,-98.350891
1688,US,39.50024,-98.350891
1689,US,39.50024,-98.350891
1690,US,39.50024,-98.350891
1691,CA,56.130366,-106.346771
1692,US,39.50024,-98.350891
1693,US,39.50024,-98.350891
1694,US,39.50024,-98.350891
1695,US,39.50024,-98.350891
1696,US,39.50024,-98.350891
1697,US,39.50024,-98.350891
1698,US,39.50024,-98.350891
1699,US,39.50024,-98.350891
1700,US,39.50024,-98.350891
1701,US,39.50024,-98.350891
1702,US,39.50024,-98.350891
1703,US,39.50024,-98.350891
1704,KR,35.907757,127.766922
1705,US,39.50024,-98.350891
1706,US,39.50024,-98.350891
1727,US,39.50024,-98.350891
1728,US,39.50024,-98.350891
1729,SE,60.128161,18.643501
1730,CA,56.130366,-106.346771
1731,US,39.50024,-98.350891
1733,US,39.50024,-98.350891
1734,US,39.50024,-98.350891
1735,US,39.50024,-98.350891
1736,US,39.50024,-98.350891
1737,US,39.50024,-98.350891
1740,US,39.50024,-98.350891
1741,FI,61.92411,25.748151
1742,US,39.50024,-98.350891
1743,US,39.50024,-98.350891
1744,US,39.50024,-98.350891
1745,US,39.50024,-98.350891
1746,US,39.50024,-98.350891
1747,US,39.50024,-98.350891
1749,US,39.50024,-98.350891
1750,US,39.50024,-98.350891
1751,US,39.50024,-98.350891
1753,US,39.50024,-98.350891
1754,DE,51.165691,10.451526
1755,SE,60.128161,18.643501
1756,IR,32.427908,53.688046
1757,US,39.50024,-98.350891
1758,US,39.50024,-98.350891
1759,FI,61.92411,25.748151
1760,US,39.50024,-98.350891
1761,US,39.50024,-98.350891
1762,US,39.50024,-98.350891
1763,US,39.50024,-98.350891
1764,AT,47.516231,14.550072
1765,US,39.50024,-98.350891
1766,US,39.50024,-98.350891
1767,US,39.50024,-98.350891
1768,TW,23.69781,120.960515
1769,TW,23.69781,120.960515
1772,US,39.50024,-98.350891
1775,US,39.50024,-98.350891
1776,AT,47.516231,14.550072
1777,US,39.50024,-98.350891
1778,US,39.50024,-98.350891
1779,US,39.50024,-98.350891
1780,FI,61.92411,25.748151
1781,KR,35.907757,127.766922
1782,US,39.50024,-98.350891
1783,US,39.50024,-98.350891
1784,US,39.50024,-98.350891
1785,US,39.50024,-98.350891
1786,US,39.50024,-98.350891
1787,US,39.50024,-98.350891
1788,US,39.50024,-98.350891
1789,US,39.50024,-98.350891
1790,US,39.50024,-98.350891
1791,US,39.50024,-98.350891
1792,US,39.50024,-98.350891
1793,US,39.50024,-98.350891
1794,US,39.50024,-98.350891
1795,US,39.50024,-98.350891
1796,US,39.50024,-98.350891
1797,UY,-32.522779,-55.765835
1798,US,39.50024,-98.350891
1799,US,39.50024,-98.350891
1800,US,39.50024,-98.350891
1801,US,39.50024,-98.350891
1802,US,39.50024,-98.350891
1803,US,39.50024,-98.350891
1804,US,39.50024,-98.350891
1805,US,39.50024,-98.350891
1806,US,39.50024,-98.350891
1807,US,39.50024,-98.350891
1808,US,39.50024,-98.350891
1809,US,39.50024,-98.350891
1810,US,39.50024,-98.350891
1811,US,39.50024,-98.350891
1812,US,39.50024,-98.350891
1813,US,39.50024,-98.350891
1814,US,39.50024,-98.350891
1815,US,39.50024,-98.350891
1816,US,39.50024,-98.350891
1817,US,39.50024,-98.350891
1818,US,39.50024,-98.350891
1819,US,39.50024,-98.350891
1820,US,39.50024,-98.350891
1821,US,39.50024,-98.350891
1822,US,39.50024,-98.350891
1823,US,39.50024,-98.350891
1824,CA,56.130366,-106.346771
1825,SG,1.352083,103.819836
1826,US,39.50024,-98.350891
1827,US,39.50024,-98.350891
1828,US,39.50024,-98.350891
1829,US,39.50024,-98.350891
1830,US,39.50024,-98.350891
1831,MX,23.634501,-102.552784
1832,US,39.50024,-98.350891
1834,US,39.50024,-98.350891
1836,CH,46.818188,8.227512
1838,US,39.50024,-98.350891
1839,US,39.50024,-98.350891
1840,MX,23.634501,-102.552784
1842,US,39.50024,-98.350891
1843,US,39.50024,-98.350891
1844,US,39.50024,-98.350891
1845,US,39.50024,-98.350891
1846,US,39.50024,-98.350891
1847,US,39.50024,-98.350891
1848,US,39.50024,-98.350891
1850,IS,64.963051,-19.020835
1851,AU,-25.274398,133.775136
1852,US,39.50024,-98.350891
1853,AT,47.516231,14.550072
1855,US,39.50024,-98.350891
1856,US,39.50024,-98.350891
1857,US,39.50024,-98.350891
1858,US,39.50024,-98.350891
1859,US,39.50024,-98.350891
1860,US,39.50024,-98.350891
1861,US,39.50024,-98.350891
1862,US,39.50024,-98.350891
1863,US,39.50024,-98.350891
1864,US,39.50024,-98.350891
1865,US,39.50024,-98.350891
1866,US,39.50024,-98.350891
1867,US,39.50024,-98.350891
1868,US,39.50024,-98.350891
1869,US,39.50024,-98.350891
1870,US,39.50024,-98.350891
1871,US,39.50024,-98.350891
1872,US,39.50024,-98.350891
1873,US,39.50024,-98.350891
1874,US,39.50024,-98.350891
1875,US,39.50024,-98.350891
1876,US,39.50024,-98.350891
1878,SE,60.128161,18.643501
1879,SE,60.128161,18.643501
1880,SE,60.128161,18.643501
1881,SE,60.128161,18.643501
1882,SE,60.128161,18.643501
1883,SE,60.128161,18.643501
1885,TR,38.963745,35.243322
1886,HR,45.1,15.2
1887,PL,51.919438,19.145136
1888,NL,52.132633,5.291266
1890,NL,52.132633,5.291266
1891,BE,50.503887,4.469936
1892,DE,51.165691,10.451526
1893,DE,51.165691,10.451526
1895,DE,51.165691,10.451526
1897,PT,39.399872,-8.224454
1898,DE,51.165691,10.451526
1901,AT,47.516231,14.550072
1902,SK,48.669026,19.699024
1904,US,39.50024,-98.350891
1905,US,39.50024,-98.350891
1906,US,39.50024,-98.350891
1907,US,39.50024,-98.350891
1908,US,39.50024,-98.350891
1909,US,39.50024,-98.350891
1910,US,39.50024,-98.350891
1911,US,39.50024,-98.350891
1912,US,39.50024,-98.350891
1913,US,39.50024,-98.350891
1914,US,39.50024,-98.350891
1915,US,39.50024,-98.350891
1916,BR,-14.235004,-51.92528
1917,US,39.50024,-98.350891
1918,US,39.50024,-98.350891
1919,US,39.50024,-98.350891
1920,US,39.50024,-98.350891
1921,AT,47.516231,14.550072
1922,SK,48.669026,19.699024
1924,US,39.50024,-98.350891
1925,US,39.50024,-98.350891
1927,US,39.50024,-98.350891
1928,US,39.50024,-98.350891
1929,US,39.50024,-98.350891
1930,PT,39.399872,-8.224454
1931,US,39.50024,-98.350891
1932,US,39.50024,-98.350891
1933,US,39.50024,-98.350891
1934,US,39.50024,-98.350891
1955,HU,47.162494,19.503304
1956,US,39.50024,-98.350891
1957,US,39.50024,-98.350891
1958,US,39.50024,-98.350891
1959,US,39.50024,-98.350891
1963,US,39.50024,-98.350891
1964,US,39.50024,-98.350891
1965,US,39.50024,-98.350891
1966,US,39.50024,-98.350891
1968,US,39.50024,-98.350891
1969,US,39.50024,-98.350891
1970,US,39.50024,-98.350891
1971,US,39.50024,-98.350891
1972,US,39.50024,-98.350891
1973,US,39.50024,-98.350891
1974,US,39.50024,-98.350891
1975,US,39.50024,-98.350891
1976,US,39.50024,-98.350891
1977,US,39.50024,-98.350891
1978,US,39.50024,-98.350891
1979,US,39.50024,-98.350891
1980,US,39.50024,-98.350891
1981,US,39.50024,-98.350891
1982,US,39.50024,-98.350891
1983,US,39.50024,-98.350891
1984,US,39.50024,-98.350891
1985,US,39.50024,-98.350891
1986,US,39.50024,-98.350891
1987,US,39.50024,-98.350891
1988,US,39.50024,-98.350891
1989,US,39.50024,-98.350891
1990,US,39.50024,-98.350891
1991,US,39.50024,-98.350891
1992,US,39.50024,-98.350891
1993,US,39.50024,-98.350891
1994,US,39.50024,-98.350891
1995,US,39.50024,-98.350891
1996,US,39.50024,-98.350891
1997,US,39.50024,-98.350891
1998,US,39.50024,-98.350891
1999,US,39.50024,-98.350891
2000,US,39.50024,-98.350891
2001,US,39.50024,-98.350891
2002,US,39.50024,-98.350891
2003,US,39.50024,-98.350891
2004,NL,52.132633,5.291266
2005,US,39.50024,-98.350891
2006,US,39.50024,-98.350891
2007,US,39.50024,-98.350891
2008,US,39.50024,-98.350891
2009,US,39.50024,-98.350891
2010,US,39.50024,-98.350891
2011,US,39.50024,-98.350891
2012,HU,47.162494,19.503304
2013,US,39.50024,-98.350891
2014,US,39.50024,-98.350891
2015,US,39.50024,-98.350891
2017,FI,61.92411,25.748151
2018,ZA,-30.559482,22.937506
2019,US,39.50024,-98.350891
2020,US,39.50024,-98.350891
